"REF_DATE","GEO","DGUID","Components","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-07","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.86","","","","2"
"2018-08","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.88","","","","2"
"2018-09","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.89","","","","2"
"2018-10","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.91","","","","2"
"2018-11","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.94","","","","2"
"2018-12","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.97","","","","2"
"2019-01","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.97","","","","2"
"2019-02","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.99","","","","2"
"2019-03","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","3.01","","","","2"
"2019-04","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","3.02","","","","2"
"2019-05","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","3.03","","","","2"
"2019-06","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","3.03","","","","2"
"2019-07","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","3.02","","","","2"
"2019-08","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","3.01","","","","2"
"2019-09","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.99","","","","2"
"2019-10","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.99","","","","2"
"2019-11","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","3.00","","","","2"
"2019-12","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","3.00","","","","2"
"2020-01","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","3.00","","","","2"
"2020-02","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","3.00","","","","2"
"2020-03","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","3.00","","","","2"
"2020-04","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.99","","","","2"
"2020-05","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.99","","","","2"
"2020-06","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.98","","","","2"
"2020-07","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.96","","","","2"
"2020-08","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.94","","","","2"
"2020-09","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.91","","","","2"
"2020-10","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.88","","","","2"
"2020-11","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.83","","","","2"
"2020-12","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.78","","","","2"
"2021-01","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.73","","","","2"
"2021-02","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.68","","","","2"
"2021-03","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.64","","","","2"
"2021-04","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.59","","","","2"
"2021-05","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.58","","","","2"
"2021-06","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.55","","","","2"
"2021-07","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.53","","","","2"
"2021-08","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.52","","","","2"
"2021-09","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.50","","","","2"
"2021-10","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.49","","","","2"
"2021-11","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.47","","","","2"
"2021-12","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.46","","","","2"
"2022-01","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.45","","","","2"
"2022-02","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.44","","","","2"
"2022-03","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.44","","","","2"
"2022-04","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.44","","","","2"
"2022-05","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.45","","","","2"
"2022-06","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.45","","","","2"
"2022-07","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.48","","","","2"
"2022-08","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.52","","","","2"
"2022-09","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.57","","","","2"
"2022-10","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.63","","","","2"
"2022-11","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.71","","","","2"
"2022-12","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.78","","","","2"
"2023-01","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.84","","","","2"
